,Track,Track_ID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,tempo,id,duration_ms,Cluster
3731,NI BIEN NI MAL,278kSqsZIiYp8p3QjYAqa8,0.826,0.449,5,-8.33,0,0.0674,0.556,1.85e-05,0.273,128.028,278kSqsZIiYp8p3QjYAqa8,236216,1
3732,NI BIEN NI MAL,278kSqsZIiYp8p3QjYAqa8,0.826,0.449,5,-8.33,0,0.0674,0.556,1.85e-05,0.273,128.028,278kSqsZIiYp8p3QjYAqa8,236216,1
3733,Mami,3bDD7GGvIzAZeHz2TOYD3A,0.718,0.695,4,-4.067,0,0.194,0.609,0.0,0.131,177.909,3bDD7GGvIzAZeHz2TOYD3A,229504,1
3734,Tutu,1nocRtwyNPVtGcIJqfgdzZ,0.731,0.832,9,-2.592,1,0.0503,0.273,0.0,0.0665,146.013,1nocRtwyNPVtGcIJqfgdzZ,178613,1
3735,Kemba Walker,38kLHBjtWJaPXcyFhwRVtI,0.832,0.59,8,-7.168,0,0.272,0.446,1.43e-06,0.123,146.939,38kLHBjtWJaPXcyFhwRVtI,152960,1
3736,La Boca - Remix,2EEmzqzM70CybVspgM7YRT,0.691,0.773,11,-3.812,0,0.0355,0.236,0.0,0.329,92.992,2EEmzqzM70CybVspgM7YRT,188468,1
3737,Si Estuviésemos Juntos,35wvL50xvKpCHEJPxLOLPI,0.672,0.594,1,-6.813,0,0.0789,0.0626,5.14e-05,0.152,171.854,35wvL50xvKpCHEJPxLOLPI,169248,1
3738,Ella Quiere Beber - Remix,3f5lA8nnc4YYF1qf78WpHw,0.75,0.665,8,-3.083,1,0.124,0.265,0.0,0.0515,95.239,3f5lA8nnc4YYF1qf78WpHw,219357,1
3739,Ella Quiere Beber - Remix,3f5lA8nnc4YYF1qf78WpHw,0.75,0.665,8,-3.083,1,0.124,0.265,0.0,0.0515,95.239,3f5lA8nnc4YYF1qf78WpHw,219357,1
3740,Estamos Bien,2OWVCFTolecLiGZPquvWvT,0.759,0.536,9,-6.663,0,0.173,0.821,4.57e-06,0.107,119.883,2OWVCFTolecLiGZPquvWvT,208080,1
3741,Perdóname,4mivRZXyZbIDecPTiCtOjw,0.531,0.448,4,-7.747,0,0.0335,0.69,0.0,0.636,87.883,4mivRZXyZbIDecPTiCtOjw,208987,1
3742,Contra La Pared,37eGbhE1xVFSvcKkqGb6i1,0.828,0.588,2,-7.14,1,0.118,0.0156,0.0,0.124,94.052,37eGbhE1xVFSvcKkqGb6i1,224681,1
3743,No digas nada,5uri4QSUkltuHijM9aq1SQ,0.549,0.621,11,-6.567,0,0.0601,0.273,0.000321,0.0792,89.985,5uri4QSUkltuHijM9aq1SQ,193241,1
3744,Todo Bien,4Yh1LSAj3nsbaTsEIttCSO,0.751,0.821,6,-4.212,0,0.0554,0.732,0.0,0.35,110.079,4Yh1LSAj3nsbaTsEIttCSO,217091,1
3745,Dandote - Remix,5KE9dlQQHGQup5kUxssZHX,0.836,0.688,2,-4.495,1,0.0773,0.492,4.06e-06,0.277,98.0,5KE9dlQQHGQup5kUxssZHX,199187,1
3746,A Mí,6kbzFdX9KkJpAADAqArxgW,0.846,0.548,1,-6.397,1,0.256,0.241,0.0713,0.0419,94.925,6kbzFdX9KkJpAADAqArxgW,209680,1
3747,PPP,1DcxnVNFAyVl2sDQ646pXS,0.786,0.65,4,-6.839,1,0.109,0.363,8.17e-05,0.122,92.975,1DcxnVNFAyVl2sDQ646pXS,129040,1
3748,Mentiras,5ISbI7uonHP3Qx6OloertA,0.736,0.849,9,-4.061,1,0.03,0.00893,0.0,0.261,124.96,5ISbI7uonHP3Qx6OloertA,201400,1
3749,Persiana Americana - Remasterizado 2007,5wCUdBsdubZ3ZFoJoRsMrY,0.602,0.916,4,-5.418,0,0.0399,0.0123,0.00134,0.133,101.212,5wCUdBsdubZ3ZFoJoRsMrY,292267,0
3750,Lucha De Gigantes,43GjYlBkIaEW2laq9D4Rr0,0.394,0.622,11,-7.932,0,0.0302,0.0505,0.000163,0.108,113.341,43GjYlBkIaEW2laq9D4Rr0,239800,1
3751,En El Muelle de San Blas,0mvocLIWUnT10znvIXwHGr,0.64,0.693,2,-5.735,1,0.0235,0.113,5.62e-06,0.0978,97.159,0mvocLIWUnT10znvIXwHGr,352160,0
3752,Asi Es La Vida,6kR5VFCLduvKeVlljCeHBx,0.627,0.874,0,-6.022,0,0.0629,0.163,0.0,0.232,100.994,6kR5VFCLduvKeVlljCeHBx,262680,0
3753,Amor del Bueno,3ZGNuusjZjF2XbUhfWACnu,0.584,0.592,1,-6.952,1,0.0278,0.533,8.06e-06,0.112,131.991,3ZGNuusjZjF2XbUhfWACnu,244000,1
3754,Pasos de Gigantes,5cfyheAkmqThtjovwfQnD4,0.705,0.666,11,-5.338,1,0.132,0.288,0.0,0.0804,171.503,5cfyheAkmqThtjovwfQnD4,235893,1
3755,Por Hacerme el Bueno,1iEIQ69PuAM76GCBT9HCek,0.697,0.79,5,-4.673,0,0.0577,0.0171,0.0,0.0886,98.01,1iEIQ69PuAM76GCBT9HCek,252482,0
3756,Solo Una Vez,017IETOY1tDnig2uzUa1yH,0.662,0.865,8,-6.8,1,0.0396,0.141,0.0,0.0926,99.966,017IETOY1tDnig2uzUa1yH,238267,1
3757,A Través Del Vaso,0oCSitNlzsQfuIapF9tXRQ,0.62,0.695,5,-2.979,1,0.0298,0.36,1.5e-05,0.347,143.927,0oCSitNlzsQfuIapF9tXRQ,188662,1
3758,Volverte A Ver,2ZqFfDwNjKvPu3USx3onhO,0.616,0.698,6,-4.932,1,0.0302,0.0555,0.0,0.208,85.003,2ZqFfDwNjKvPu3USx3onhO,217560,1
3759,Limón y Sal,6iWSxa6ivQsbjGbRZVQjjI,0.628,0.641,11,-6.059,1,0.0252,0.152,0.0,0.343,110.982,6iWSxa6ivQsbjGbRZVQjjI,206293,1
3760,Monitor,7on4qNO1Iu5EX61mD80Cgv,0.582,0.962,10,-2.906,1,0.0392,0.00439,4.28e-05,0.313,126.003,7on4qNO1Iu5EX61mD80Cgv,237760,1
3761,Amargo Adiós,4mQwxVqjcHdUEfwSWEOopx,0.609,0.572,2,-7.726,0,0.0437,0.188,0.0,0.111,139.488,4mQwxVqjcHdUEfwSWEOopx,229800,1
3762,Me Gustas Tu,6t0fYRoZlM5kQ9qT19JnbZ,0.657,0.734,11,-6.817,0,0.075,0.649,0.299,0.215,176.033,6t0fYRoZlM5kQ9qT19JnbZ,239987,1
3763,Procura,3zbSYBDUbDEbqUIlCmOw09,0.805,0.757,8,-7.46,1,0.0355,0.279,0.000839,0.101,102.14,3zbSYBDUbDEbqUIlCmOw09,271031,0
3764,La Mejor De Todas,1F6BAyY4iIzHiZCnUIZDbn,0.593,0.577,0,-4.813,1,0.0294,0.454,0.0,0.119,144.007,1F6BAyY4iIzHiZCnUIZDbn,207000,1
3765,Lamento Boliviano,6Pur3hWy6Nzc27ilmsp5HA,0.714,0.735,4,-7.125,0,0.0306,0.176,0.000622,0.115,123.57,6Pur3hWy6Nzc27ilmsp5HA,222227,1
3766,Frijolero,5YyetAy34sgROhslaW3BZc,0.774,0.653,2,-4.304,1,0.0361,0.107,0.0,0.0609,95.009,5YyetAy34sgROhslaW3BZc,210133,1
3767,Gimme Tha Power,7bN2XAxC3SN8Ie16xP6lpm,0.699,0.661,1,-9.084,0,0.04,0.32,0.0,0.257,80.87,7bN2XAxC3SN8Ie16xP6lpm,250293,0
3768,Puto,1iqzDtZJZYZLJBQ8YfulbN,0.83,0.772,1,-5.62,1,0.089,0.0163,3.68e-06,0.0651,120.054,1iqzDtZJZYZLJBQ8YfulbN,127400,1
3769,Yofo,73yWjpBQg1oc1NUltyIFtT,0.882,0.8,1,-5.772,1,0.0483,0.036,0.0133,0.188,135.034,73yWjpBQg1oc1NUltyIFtT,210853,1
3770,Bellacoso,1kMUGCt7XLDc5Q64Vl0H8S,0.774,0.851,11,-2.795,0,0.255,0.0651,0.0,0.0568,180.086,1kMUGCt7XLDc5Q64Vl0H8S,257865,0
3771,Atrévete-Te-Te,1q8NdCAQ9QUjpYiqzdd3mv,0.829,0.878,9,-5.951,1,0.101,0.0959,0.0,0.776,87.991,1q8NdCAQ9QUjpYiqzdd3mv,239307,1
3772,Muerte En Hawaii,3kNVYo6BJE9AENxzokM9YC,0.675,0.588,3,-7.168,1,0.177,0.789,0.0,0.95,79.989,3kNVYo6BJE9AENxzokM9YC,189867,1
3773,Ojos Color Sol (feat. Silvio Rodríguez),1RIhd7jjWDQwSKsbxxGArN,0.582,0.443,2,-7.816,1,0.0436,0.664,0.0,0.0703,78.071,1RIhd7jjWDQwSKsbxxGArN,215813,1
3774,Baile De Los Pobres,6sKKGGCuMDKiP9HProsMah,0.686,0.84,11,-6.265,0,0.164,0.138,2.35e-06,0.133,179.939,6sKKGGCuMDKiP9HProsMah,207987,1
3775,Baile De Los Pobres,6sKKGGCuMDKiP9HProsMah,0.686,0.84,11,-6.265,0,0.164,0.138,2.35e-06,0.133,179.939,6sKKGGCuMDKiP9HProsMah,207987,1
3776,"John, El Esquizofrénico",5E5ZlB326jlVokLTLvW6My,0.547,0.831,5,-5.562,0,0.401,0.292,0.0,0.106,167.982,5E5ZlB326jlVokLTLvW6My,274133,0
3777,La Planta,2GggG2lQVYuus2aeAybe8M,0.695,0.796,4,-6.057,0,0.0361,0.0174,0.0,0.0493,114.804,2GggG2lQVYuus2aeAybe8M,245827,1
3778,Clavado en Un Bar,78DVpEWwmJFC25KGz8fJuE,0.634,0.854,11,-3.444,1,0.0369,0.00737,2.49e-06,0.0664,148.003,78DVpEWwmJFC25KGz8fJuE,310813,0
3779,Las piedras rodantes,1gd7Q7mxviLWkG5HgvAMAc,0.556,0.393,0,-10.427,1,0.0319,0.649,0.0,0.292,98.226,1gd7Q7mxviLWkG5HgvAMAc,198040,1
3780,El Aguante,7AIVTgrRcdUW8QBsqNQ33z,0.664,0.898,7,-6.723,1,0.281,0.325,0.0,0.511,146.985,7AIVTgrRcdUW8QBsqNQ33z,288747,0
3781,La Vuelta Al Mundo,1jlKdNbOA90rjnt88GJnwO,0.748,0.538,0,-9.943,1,0.222,0.159,1.62e-06,0.167,124.974,1jlKdNbOA90rjnt88GJnwO,234133,1
3782,La Vuelta Al Mundo,1jlKdNbOA90rjnt88GJnwO,0.748,0.538,0,-9.943,1,0.222,0.159,1.62e-06,0.167,124.974,1jlKdNbOA90rjnt88GJnwO,234133,1
3783,La mano de Dios (Homenaje a Diego Maradona),5s8onl5Lw5q1AijP5BUm7G,0.395,0.855,5,-5.72,0,0.0618,0.784,1.11e-06,0.943,157.331,5s8onl5Lw5q1AijP5BUm7G,344187,0
3784,Perderme Contigo,7mHFWWfVlhqGjeIQ5qt9i2,0.717,0.881,0,-3.21,1,0.0538,0.23,0.0,0.135,103.996,7mHFWWfVlhqGjeIQ5qt9i2,246388,1
3785,Electricity (with Dua Lipa),5N4erncE7kuUccm7zEmwzk,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,118.159,5N4erncE7kuUccm7zEmwzk,238173,1
3786,Love,5tyznRXlcIx0XlQ7S8iCMW,0.692,0.512,6,-8.596,1,0.0354,0.208,0.000994,0.077,79.003,5tyznRXlcIx0XlQ7S8iCMW,203627,1
3787,Drop the Game,4KtrE35pTuqwNc22QP58RT,0.559,0.67,7,-4.985,1,0.0474,0.592,0.000184,0.171,78.957,4KtrE35pTuqwNc22QP58RT,221895,1
3788,Soldi,4szQkW1CDHqbRZGltXJdd3,0.729,0.589,3,-9.871,0,0.0483,0.0361,0.0,0.305,95.065,4szQkW1CDHqbRZGltXJdd3,195133,1
3789,Soldi,4szQkW1CDHqbRZGltXJdd3,0.729,0.589,3,-9.871,0,0.0483,0.0361,0.0,0.305,95.065,4szQkW1CDHqbRZGltXJdd3,195133,1
3790,A Escondidas,14GSYJZU5ZiYcCQ3AJabYt,0.681,0.83,7,-3.383,1,0.0471,0.55,0.0,0.4,149.125,14GSYJZU5ZiYcCQ3AJabYt,233248,1
3791,Never Go Back,2QrXzOqLCVDRZHkToA0tSR,0.421,0.653,9,-4.85,0,0.398,0.0135,0.0,0.114,78.6,2QrXzOqLCVDRZHkToA0tSR,175424,1
3792,Never Go Back,2QrXzOqLCVDRZHkToA0tSR,0.421,0.653,9,-4.85,0,0.398,0.0135,0.0,0.114,78.6,2QrXzOqLCVDRZHkToA0tSR,175424,1
3793,No Diggity,1xCkZYGKDv7ELjSlIKedOy,0.672,0.506,2,-12.013,0,0.137,0.589,2.38e-05,0.0925,79.974,1xCkZYGKDv7ELjSlIKedOy,225000,1
3794,No Diggity,1xCkZYGKDv7ELjSlIKedOy,0.672,0.506,2,-12.013,0,0.137,0.589,2.38e-05,0.0925,79.974,1xCkZYGKDv7ELjSlIKedOy,225000,1
3795,No Diggity,1xCkZYGKDv7ELjSlIKedOy,0.672,0.506,2,-12.013,0,0.137,0.589,2.38e-05,0.0925,79.974,1xCkZYGKDv7ELjSlIKedOy,225000,1
3796,A Bunch of Questions,4MWvfx91me6S5GGwHzz5VO,0.544,0.784,7,-5.031,0,0.0615,0.0183,0.0172,0.266,168.364,4MWvfx91me6S5GGwHzz5VO,221133,1
3797,Take Shelter,1I1jNJEm5CBIJMJDAI7nAF,0.703,0.553,11,-6.176,0,0.0799,0.0518,0.0,0.101,99.989,1I1jNJEm5CBIJMJDAI7nAF,247773,0
3798,Noreste Caliente,5B9WGojCJWwMhAcTtYhdyJ,0.876,0.73,4,-7.775,0,0.088,0.198,3.44e-05,0.143,131.975,5B9WGojCJWwMhAcTtYhdyJ,194840,1
3799,No Lie,1Vb4HQnN2kZ5Y2KgYF5TDV,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,102.04,1Vb4HQnN2kZ5Y2KgYF5TDV,221176,1
3800,Éxtasis (feat. Cartel de Santa),4xbMF8jx0msGGgrtJaAuXE,0.937,0.791,0,-5.242,1,0.0871,0.0205,0.000232,0.0433,119.967,4xbMF8jx0msGGgrtJaAuXE,289013,0
3801,Desire - Gryffin Remix,6JzCO4ZzxAXhY86vTcqM1Q,0.543,0.876,10,-5.069,0,0.0512,0.0606,0.0,0.157,122.058,6JzCO4ZzxAXhY86vTcqM1Q,268840,0
3802,Desire - Gryffin Remix,6JzCO4ZzxAXhY86vTcqM1Q,0.543,0.876,10,-5.069,0,0.0512,0.0606,0.0,0.157,122.058,6JzCO4ZzxAXhY86vTcqM1Q,268840,0
3803,I Think I Like It,3afLSo6oMhoeeR2JdxCGY2,0.702,0.849,1,-4.959,1,0.285,0.0184,0.0454,0.261,127.958,3afLSo6oMhoeeR2JdxCGY2,334693,0
3804,Me Gustas,2EtlSsk2sN9vp83G64C8nx,0.762,0.813,5,-4.851,0,0.116,0.0633,3.75e-05,0.211,100.157,2EtlSsk2sN9vp83G64C8nx,208000,1
3805,Often - Kygo Remix,27NV2KxoQ8WuLMqlTDI61F,0.523,0.491,7,-9.876,0,0.0491,0.123,0.0,0.331,80.156,27NV2KxoQ8WuLMqlTDI61F,234400,1
3806,Fake ID,5mr06ofu0NYuw3XpiokMct,0.746,0.862,8,-6.11,1,0.0776,0.21,0.0363,0.225,122.011,5mr06ofu0NYuw3XpiokMct,246970,1
3807,La Mitad,63Zaf8Rci6eOUPqDQ4fUFx,0.724,0.443,7,-3.743,1,0.0329,0.73,0.0,0.101,97.194,63Zaf8Rci6eOUPqDQ4fUFx,177791,1
3808,La Mitad,63Zaf8Rci6eOUPqDQ4fUFx,0.724,0.443,7,-3.743,1,0.0329,0.73,0.0,0.101,97.194,63Zaf8Rci6eOUPqDQ4fUFx,177791,1
3809,Qué Maldición,2RxC2peY3FtrurYmbbmanr,0.755,0.531,9,-8.051,0,0.196,0.213,0.0,0.13,177.951,2RxC2peY3FtrurYmbbmanr,203360,1
3810,Qué Maldición,2RxC2peY3FtrurYmbbmanr,0.755,0.531,9,-8.051,0,0.196,0.213,0.0,0.13,177.951,2RxC2peY3FtrurYmbbmanr,203360,1
3811,Mano a Mano,0htv5uauilJWqekkWEaQDN,0.313,0.317,1,-12.295,0,0.0326,0.798,0.627,0.0986,143.905,0htv5uauilJWqekkWEaQDN,380867,2
3812,Julie Mangos,7qGAPavRijMOtbm7EzCaUq,0.45,0.528,0,-11.269,1,0.0811,0.232,0.0901,0.155,92.88,7qGAPavRijMOtbm7EzCaUq,197099,1
3813,Bailar Contigo,4hi9OTFKomNUlAIhp1fmap,0.795,0.623,1,-7.592,0,0.0479,0.738,0.000856,0.141,101.011,4hi9OTFKomNUlAIhp1fmap,218773,1
3814,No Hay Nadie Como Tú (feat. Café Tacuba),5iqhyXGD2Ag4ZeLNyrffPv,0.573,0.856,0,-5.754,1,0.199,0.0629,0.0,0.108,199.952,5iqhyXGD2Ag4ZeLNyrffPv,293320,0
3815,Ты мой кайф,2MHSX5b2U5DEeebmpuX8Ha,0.935,0.832,6,-1.947,0,0.214,0.661,0.000395,0.152,109.086,2MHSX5b2U5DEeebmpuX8Ha,136514,1
3816,Colocao,7MCFjPDImfjQv7GynHgVrR,0.811,0.712,10,-3.773,0,0.054,0.28,0.0,0.106,90.02,7MCFjPDImfjQv7GynHgVrR,179967,1
3817,Colocao,7MCFjPDImfjQv7GynHgVrR,0.811,0.712,10,-3.773,0,0.054,0.28,0.0,0.106,90.02,7MCFjPDImfjQv7GynHgVrR,179967,1
3818,Soledad y el Mar (feat. Los Macorinos),1Xtz05nIgJiEYdncfd1w8h,0.726,0.177,1,-14.824,0,0.0353,0.896,2.14e-06,0.116,92.934,1Xtz05nIgJiEYdncfd1w8h,214547,1
3819,Mi Primer Millon,1SGpOusZOaKgoyicqZv5MW,0.745,0.924,5,-3.898,1,0.0355,0.201,5.01e-05,0.121,103.033,1SGpOusZOaKgoyicqZv5MW,237387,1
3820,Sueño de una noche de verano,4Ddac1auZ5h2lsQkthGvQP,0.904,0.692,0,-6.268,1,0.544,0.18,0.0,0.55,91.518,4Ddac1auZ5h2lsQkthGvQP,272904,0
3821,The Difference,4nlvKIIetOWGIMyhjQXgOZ,0.56,0.865,1,-1.148,1,0.0909,0.255,0.000153,0.083,159.96,4nlvKIIetOWGIMyhjQXgOZ,139663,1
3822,Hey Now (When I Give You All My Lovin'),6EiOaXSkNJGmEDwDilslHH,0.866,0.342,7,-8.42,1,0.0527,0.786,0.231,0.178,125.426,6EiOaXSkNJGmEDwDilslHH,146842,1
3823,La Danza de los Mirlos,5RF6Z68ugujGPK69CGxXhj,0.747,0.383,7,-13.538,1,0.24,0.458,0.69,0.261,92.317,5RF6Z68ugujGPK69CGxXhj,189573,1
3824,Desabafo / Deixa Eu Dizer,5GCz9BOkt17aI6ZOR3EiUl,0.6,0.869,4,-5.565,0,0.315,0.0364,0.0,0.287,85.409,5GCz9BOkt17aI6ZOR3EiUl,175667,1
3825,Mi Tío Snoop,48XgkAh1fkcZqA2EZWCDX6,0.803,0.788,4,-4.616,0,0.253,0.062,0.0,0.362,106.013,48XgkAh1fkcZqA2EZWCDX6,203947,1
3826,Beach Jazz,3PbtKwVUqIZPvbQZarAC0w,0.795,0.738,10,-7.608,0,0.0445,0.205,0.349,0.109,116.003,3PbtKwVUqIZPvbQZarAC0w,320000,0
3827,Beach Jazz,3PbtKwVUqIZPvbQZarAC0w,0.795,0.738,10,-7.608,0,0.0445,0.205,0.349,0.109,116.003,3PbtKwVUqIZPvbQZarAC0w,320000,0
3828,Arre,6lQ7ubRjFRpxkRtlFnMJRl,0.89,0.841,7,-4.568,1,0.0419,0.258,0.00388,0.0696,140.086,6lQ7ubRjFRpxkRtlFnMJRl,168032,1
3829,Mextasis,7hUGy5dnyRVXzHOv9LoZB9,0.781,0.782,4,-9.808,0,0.0375,0.109,0.0114,0.259,89.979,7hUGy5dnyRVXzHOv9LoZB9,196105,1
3830,Party Girls,5NULKKoUis7P8gj1qL48c2,0.639,0.627,0,-6.111,0,0.0494,0.0535,0.0,0.275,129.886,5NULKKoUis7P8gj1qL48c2,255267,0
3831,ooh la la (feat. Santa Fe Klan) - Mexican Institute Of Sound Versión,05cjQouqyDYG6F2NSNJL7E,0.68,0.887,9,-5.758,1,0.207,0.201,0.0,0.132,170.074,05cjQouqyDYG6F2NSNJL7E,221013,1
3832,Piénsalo - Inédita,33i30iRaIfo7ABAaT5oqDy,0.804,0.867,7,-4.381,1,0.0653,0.233,0.0,0.252,157.358,33i30iRaIfo7ABAaT5oqDy,155973,1
3833,We All Have Rhythm,60J8ir9bbCEBc5UYh8x0Hz,0.822,0.375,0,-12.136,0,0.0434,0.0815,0.663,0.238,119.966,60J8ir9bbCEBc5UYh8x0Hz,295200,0
3834,We All Have Rhythm,60J8ir9bbCEBc5UYh8x0Hz,0.822,0.375,0,-12.136,0,0.0434,0.0815,0.663,0.238,119.966,60J8ir9bbCEBc5UYh8x0Hz,295200,0
3835,We All Have Rhythm,60J8ir9bbCEBc5UYh8x0Hz,0.822,0.375,0,-12.136,0,0.0434,0.0815,0.663,0.238,119.966,60J8ir9bbCEBc5UYh8x0Hz,295200,0
3836,Missing You,4EeeRPXUAUQHkBxu3g1LxT,0.675,0.811,0,-6.966,0,0.0629,0.00301,0.0413,0.126,126.023,4EeeRPXUAUQHkBxu3g1LxT,207265,1
3837,Missing You,4EeeRPXUAUQHkBxu3g1LxT,0.675,0.811,0,-6.966,0,0.0629,0.00301,0.0413,0.126,126.023,4EeeRPXUAUQHkBxu3g1LxT,207265,1
3838,El Microfono,6sRXhwu3wr2FVR5f2KyXAv,0.787,0.685,1,-10.016,1,0.0509,0.425,0.000218,0.0892,114.378,6sRXhwu3wr2FVR5f2KyXAv,214733,1
3839,Sirena,1fjB9hdAjlHSS9oH5z63qt,0.744,0.846,9,-6.661,1,0.0469,0.249,0.0,0.183,101.0,1fjB9hdAjlHSS9oH5z63qt,266467,0
3840,Shotgun,4ofwffwvvnbSkrMSCKQDaC,0.673,0.735,5,-4.733,1,0.0457,0.286,0.0,0.242,115.744,4ofwffwvvnbSkrMSCKQDaC,201287,1
3841,Lush Life,1rIKgCH4H52lrvDcz50hS8,0.694,0.712,7,-3.923,0,0.046,0.132,0.0,0.211,98.023,1rIKgCH4H52lrvDcz50hS8,201122,1
3842,Here,5zUQZjVB6bfewBXWqsP9PY,0.376,0.821,0,-3.974,1,0.104,0.0785,0.0,0.0823,120.462,5zUQZjVB6bfewBXWqsP9PY,199453,1
3843,Un Veneno,42C5Bbb4dHwS5OFMvtGkG2,0.67,0.318,2,-12.938,1,0.298,0.859,0.00198,0.106,85.806,42C5Bbb4dHwS5OFMvtGkG2,193110,1
3844,Italiana,0ptaq4BSl6jrXfGyLzJjYE,0.686,0.744,5,-7.122,0,0.111,0.0302,0.0,0.0486,121.839,0ptaq4BSl6jrXfGyLzJjYE,174173,1
3845,Italiana,0ptaq4BSl6jrXfGyLzJjYE,0.686,0.744,5,-7.122,0,0.111,0.0302,0.0,0.0486,121.839,0ptaq4BSl6jrXfGyLzJjYE,174173,1
3846,"Yes Sir, I Can Boogie",2LScqpywMqGcnum6nNaxXX,0.454,0.769,2,-7.653,1,0.0814,0.127,3.23e-06,0.175,122.531,2LScqpywMqGcnum6nNaxXX,273867,0
3847,Renegades,0fYVliAYKHuPmECRs1pbRf,0.526,0.862,2,-6.003,1,0.0905,0.0144,0.0597,0.229,90.052,0fYVliAYKHuPmECRs1pbRf,195200,1
3848,Dynamic,1xDZYFJaDsDw4C4xatOyTM,0.779,0.464,1,-12.18,0,0.0606,0.678,0.768,0.0793,115.001,1xDZYFJaDsDw4C4xatOyTM,220145,1
3849,La La La,3wPPWcVuinAU7dXcJXtCID,0.772,0.65,6,-5.202,0,0.0306,0.107,1.13e-06,0.0905,125.083,3wPPWcVuinAU7dXcJXtCID,222200,1
3850,Te Encontre,2kP6fOqdSQ5CYqVH5z5844,0.733,0.67,7,-6.734,1,0.0594,0.525,0.0,0.233,119.955,2kP6fOqdSQ5CYqVH5z5844,209960,1
3851,Club Can't Handle Me (feat. David Guetta),6ebkx7Q5tTxrCxKq4GYj0Y,0.616,0.869,0,-3.911,1,0.0327,0.0283,0.0,0.064,127.966,6ebkx7Q5tTxrCxKq4GYj0Y,234560,1
3852,You Already Know,0QUiguzo0mWdlBk6Nvujic,0.662,0.207,2,-16.176,1,0.0427,0.916,0.0698,0.101,95.466,0QUiguzo0mWdlBk6Nvujic,262533,0
3853,"Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",6nLvaCZFR1wEzW3sIKpsnr,0.772,0.371,5,-5.743,0,0.0348,0.744,0.0,0.167,96.574,6nLvaCZFR1wEzW3sIKpsnr,233733,1
3854,Aerodynamic,3H3cOQ6LBLSvmcaV7QkZEu,0.624,0.911,7,-7.482,1,0.0524,0.329,0.861,0.0727,122.902,3H3cOQ6LBLSvmcaV7QkZEu,212547,1
3855,Digital Love,2VEZx7NWsZ1D0eJ4uv5Fym,0.644,0.664,9,-8.398,1,0.0332,0.048,0.867,0.342,124.726,2VEZx7NWsZ1D0eJ4uv5Fym,301373,0
3856,"Harder, Better, Faster, Stronger",5W3cjX2J3tjhG8zb6u0qHn,0.817,0.716,6,-8.898,0,0.144,0.0427,0.00263,0.358,123.474,5W3cjX2J3tjhG8zb6u0qHn,224693,1
3857,Buzón De Voz (Remix),5QfqrRl0sMJyWDl9YzecfM,0.816,0.938,7,-9.484,1,0.116,0.0203,0.748,0.0584,125.006,5QfqrRl0sMJyWDl9YzecfM,175895,1
3858,Botella Tras Botella,2MnLkFqY9Rpg9s3Zv6ZJdK,0.727,0.546,0,-4.572,1,0.0437,0.656,0.0,0.122,106.891,2MnLkFqY9Rpg9s3Zv6ZJdK,197333,1
3859,Happy,2yesMWYhprhtepBgexS8aN,0.801,0.558,11,-7.902,0,0.0361,0.465,0.0,0.13,124.983,2yesMWYhprhtepBgexS8aN,207573,1
3860,El Drip,5NCBP3ivrIDcHEtzHSW3k0,0.73,0.702,10,-4.582,0,0.0337,0.329,0.0,0.119,102.304,5NCBP3ivrIDcHEtzHSW3k0,142911,1
3861,Games for Girls (feat. Lindstrøm),7KKZSYWDprlD2p21DC7vmn,0.794,0.871,3,-5.604,1,0.0348,0.0562,0.00887,0.0471,117.988,7KKZSYWDprlD2p21DC7vmn,201693,1
3862,In Your Arms (We Gonna Make It),3rZdigkSi1XFgyNCWJ0sVd,0.775,0.701,9,-7.511,0,0.0333,0.000104,3.7e-05,0.379,125.769,3rZdigkSi1XFgyNCWJ0sVd,261333,0
3863,In Your Arms (We Gonna Make It),3rZdigkSi1XFgyNCWJ0sVd,0.775,0.701,9,-7.511,0,0.0333,0.000104,3.7e-05,0.379,125.769,3rZdigkSi1XFgyNCWJ0sVd,261333,0
3864,Barbie,4KzUXbLMOftl8TWRqDlzcp,0.745,0.793,9,-4.627,0,0.0767,0.123,0.0,0.1,97.009,4KzUXbLMOftl8TWRqDlzcp,190056,1
3865,Barbie,4KzUXbLMOftl8TWRqDlzcp,0.745,0.793,9,-4.627,0,0.0767,0.123,0.0,0.1,97.009,4KzUXbLMOftl8TWRqDlzcp,190056,1
3866,Ihiye Beseder,5NLXBAQK3cw8MxHlUZ47IF,0.695,0.891,10,-3.412,0,0.0935,0.292,0.0,0.55,99.998,5NLXBAQK3cw8MxHlUZ47IF,265200,0
3867,היא רק רוצה לרקוד,38zerqUZ2yVkPKRvqUnxV0,0.713,0.846,11,-4.956,0,0.0687,0.0624,0.0,0.355,130.015,38zerqUZ2yVkPKRvqUnxV0,190615,1
3868,Sam Tabaat Aleha,3Lfnd2JWZNWdNpJ3BXXQPA,0.697,0.791,11,-3.693,0,0.0386,0.288,0.0,0.147,102.034,3Lfnd2JWZNWdNpJ3BXXQPA,225063,1
