,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
629,0.859,0.556,5,-10.096,1,0.0594,0.0269,0.891,0.0702,0.243,109.984,audio_features,60W0O1pIUu7Oh0eW91efmD,spotify:track:60W0O1pIUu7Oh0eW91efmD,https://api.spotify.com/v1/tracks/60W0O1pIUu7Oh0eW91efmD,https://api.spotify.com/v1/audio-analysis/60W0O1pIUu7Oh0eW91efmD,367847,4
630,0.716,0.706,5,-9.114,1,0.0375,0.00359,0.328,0.0663,0.841,99.999,audio_features,5cScPScIET2mAR6qSzPqK9,spotify:track:5cScPScIET2mAR6qSzPqK9,https://api.spotify.com/v1/tracks/5cScPScIET2mAR6qSzPqK9,https://api.spotify.com/v1/audio-analysis/5cScPScIET2mAR6qSzPqK9,365640,4
631,0.873,0.56,2,-9.347,1,0.0478,0.0512,0.569,0.0941,0.86,107.004,audio_features,75fSFbcBxeasYF28o3nt8e,spotify:track:75fSFbcBxeasYF28o3nt8e,https://api.spotify.com/v1/tracks/75fSFbcBxeasYF28o3nt8e,https://api.spotify.com/v1/audio-analysis/75fSFbcBxeasYF28o3nt8e,378503,4
632,0.743,0.741,7,-5.717,1,0.0415,0.121,0.0692,0.0836,0.508,107.958,audio_features,2jwKTqnvzrhj4b6Dhm07lW,spotify:track:2jwKTqnvzrhj4b6Dhm07lW,https://api.spotify.com/v1/tracks/2jwKTqnvzrhj4b6Dhm07lW,https://api.spotify.com/v1/audio-analysis/2jwKTqnvzrhj4b6Dhm07lW,257033,4
633,0.879,0.495,7,-10.584,0,0.0765,0.538,0.000333,0.0827,0.802,102.652,audio_features,2koS4fD3kzizdnzWzyrxyT,spotify:track:2koS4fD3kzizdnzWzyrxyT,https://api.spotify.com/v1/tracks/2koS4fD3kzizdnzWzyrxyT,https://api.spotify.com/v1/audio-analysis/2koS4fD3kzizdnzWzyrxyT,313493,4
634,0.544,0.511,5,-9.411,1,0.0278,0.00519,0.9,0.144,0.0653,122.005,audio_features,5YUyOSNj5gmRjZQ7yZ3JTA,spotify:track:5YUyOSNj5gmRjZQ7yZ3JTA,https://api.spotify.com/v1/tracks/5YUyOSNj5gmRjZQ7yZ3JTA,https://api.spotify.com/v1/audio-analysis/5YUyOSNj5gmRjZQ7yZ3JTA,363934,4
635,0.786,0.582,2,-13.044,1,0.0407,0.0141,0.0138,0.177,0.963,127.005,audio_features,0NFfUxVapQaoaIIBGTioqt,spotify:track:0NFfUxVapQaoaIIBGTioqt,https://api.spotify.com/v1/tracks/0NFfUxVapQaoaIIBGTioqt,https://api.spotify.com/v1/audio-analysis/0NFfUxVapQaoaIIBGTioqt,264240,4
636,0.753,0.645,5,-6.738,0,0.0435,0.186,0.0725,0.123,0.604,122.004,audio_features,7fbdTbr12vcmJhWgp58dvO,spotify:track:7fbdTbr12vcmJhWgp58dvO,https://api.spotify.com/v1/tracks/7fbdTbr12vcmJhWgp58dvO,https://api.spotify.com/v1/audio-analysis/7fbdTbr12vcmJhWgp58dvO,198689,4
637,0.841,0.54,5,-12.814,0,0.0756,0.315,0.727,0.107,0.454,100.018,audio_features,4Ah8BSJEmhr0HJF5MbLpYp,spotify:track:4Ah8BSJEmhr0HJF5MbLpYp,https://api.spotify.com/v1/tracks/4Ah8BSJEmhr0HJF5MbLpYp,https://api.spotify.com/v1/audio-analysis/4Ah8BSJEmhr0HJF5MbLpYp,467480,4
638,0.84,0.578,0,-8.542,0,0.133,0.238,0.000263,0.0974,0.369,115.038,audio_features,3rlDxfYH7Wo5AmfyhhhNi8,spotify:track:3rlDxfYH7Wo5AmfyhhhNi8,https://api.spotify.com/v1/tracks/3rlDxfYH7Wo5AmfyhhhNi8,https://api.spotify.com/v1/audio-analysis/3rlDxfYH7Wo5AmfyhhhNi8,169472,4
639,0.698,0.686,1,-11.278,0,0.0338,0.133,0.0439,0.0753,0.926,110.068,audio_features,1gE7p3b4J8p4ivOCR2CO0Y,spotify:track:1gE7p3b4J8p4ivOCR2CO0Y,https://api.spotify.com/v1/tracks/1gE7p3b4J8p4ivOCR2CO0Y,https://api.spotify.com/v1/audio-analysis/1gE7p3b4J8p4ivOCR2CO0Y,264929,4
640,0.827,0.831,4,-7.266,0,0.075,0.1,0.429,0.59,0.704,112.984,audio_features,6yJqyUWSqczkjt9lSjmkwK,spotify:track:6yJqyUWSqczkjt9lSjmkwK,https://api.spotify.com/v1/tracks/6yJqyUWSqczkjt9lSjmkwK,https://api.spotify.com/v1/audio-analysis/6yJqyUWSqczkjt9lSjmkwK,369558,4
641,0.684,0.725,6,-7.776,0,0.0339,0.0623,0.00673,0.104,0.125,122.979,audio_features,4x6jx7AeSyE7PlQTdCjIJs,spotify:track:4x6jx7AeSyE7PlQTdCjIJs,https://api.spotify.com/v1/tracks/4x6jx7AeSyE7PlQTdCjIJs,https://api.spotify.com/v1/audio-analysis/4x6jx7AeSyE7PlQTdCjIJs,361810,4
642,0.734,0.821,2,-7.574,1,0.039,0.0011,0.668,0.0935,0.0888,118.021,audio_features,5iiQYaqVsZK8ROt0dfOyS9,spotify:track:5iiQYaqVsZK8ROt0dfOyS9,https://api.spotify.com/v1/tracks/5iiQYaqVsZK8ROt0dfOyS9,https://api.spotify.com/v1/audio-analysis/5iiQYaqVsZK8ROt0dfOyS9,290738,4
643,0.819,0.814,3,-8.229,0,0.0395,0.000563,0.919,0.113,0.325,120.99,audio_features,4yhqQAKFiHNCXpxxFVhxRq,spotify:track:4yhqQAKFiHNCXpxxFVhxRq,https://api.spotify.com/v1/tracks/4yhqQAKFiHNCXpxxFVhxRq,https://api.spotify.com/v1/audio-analysis/4yhqQAKFiHNCXpxxFVhxRq,335194,4
644,0.657,0.856,2,-9.614,0,0.0348,0.00846,0.885,0.117,0.304,122.015,audio_features,38c1BU0m7WR2Ez8zUqQI9y,spotify:track:38c1BU0m7WR2Ez8zUqQI9y,https://api.spotify.com/v1/tracks/38c1BU0m7WR2Ez8zUqQI9y,https://api.spotify.com/v1/audio-analysis/38c1BU0m7WR2Ez8zUqQI9y,347901,4
645,0.598,0.674,9,-11.95,0,0.034,0.00603,0.211,0.102,0.169,120.008,audio_features,62kYBWjOtWdz0yrXVWRC72,spotify:track:62kYBWjOtWdz0yrXVWRC72,https://api.spotify.com/v1/tracks/62kYBWjOtWdz0yrXVWRC72,https://api.spotify.com/v1/audio-analysis/62kYBWjOtWdz0yrXVWRC72,253848,4
646,0.672,0.592,5,-11.101,0,0.0391,0.177,0.374,0.0957,0.267,122.0,audio_features,7yearlcqzqR7hP8UcIwrJg,spotify:track:7yearlcqzqR7hP8UcIwrJg,https://api.spotify.com/v1/tracks/7yearlcqzqR7hP8UcIwrJg,https://api.spotify.com/v1/audio-analysis/7yearlcqzqR7hP8UcIwrJg,243184,4
647,0.636,0.976,8,-4.926,1,0.0489,0.000917,0.12,0.164,0.377,122.004,audio_features,7jZXymh2SwJUGD4juPNVVH,spotify:track:7jZXymh2SwJUGD4juPNVVH,https://api.spotify.com/v1/tracks/7jZXymh2SwJUGD4juPNVVH,https://api.spotify.com/v1/audio-analysis/7jZXymh2SwJUGD4juPNVVH,162295,4
648,0.753,0.734,1,-6.177,1,0.0445,4.25e-05,0.33,0.0705,0.58,122.985,audio_features,6w3v8zxaZpqN0kWE9Tv6YA,spotify:track:6w3v8zxaZpqN0kWE9Tv6YA,https://api.spotify.com/v1/tracks/6w3v8zxaZpqN0kWE9Tv6YA,https://api.spotify.com/v1/audio-analysis/6w3v8zxaZpqN0kWE9Tv6YA,314146,4
649,0.623,0.832,3,-9.134,1,0.0402,0.0695,0.504,0.331,0.366,128.0,audio_features,19f9HfywJkfvFa9gaYg6XZ,spotify:track:19f9HfywJkfvFa9gaYg6XZ,https://api.spotify.com/v1/tracks/19f9HfywJkfvFa9gaYg6XZ,https://api.spotify.com/v1/audio-analysis/19f9HfywJkfvFa9gaYg6XZ,330000,4
650,0.756,0.604,0,-9.734,1,0.0419,0.0194,0.0302,0.13,0.476,116.993,audio_features,0wRidSQ8u52CyK5wQ1OwrJ,spotify:track:0wRidSQ8u52CyK5wQ1OwrJ,https://api.spotify.com/v1/tracks/0wRidSQ8u52CyK5wQ1OwrJ,https://api.spotify.com/v1/audio-analysis/0wRidSQ8u52CyK5wQ1OwrJ,219487,4
651,0.725,0.74,1,-5.98,1,0.0382,0.00534,0.0907,0.0607,0.759,126.986,audio_features,4EdOpcLtbY6J7AK4rLhqSG,spotify:track:4EdOpcLtbY6J7AK4rLhqSG,https://api.spotify.com/v1/tracks/4EdOpcLtbY6J7AK4rLhqSG,https://api.spotify.com/v1/audio-analysis/4EdOpcLtbY6J7AK4rLhqSG,250075,4
652,0.649,0.872,1,-8.065,0,0.0349,0.0111,0.8,0.14,0.912,124.987,audio_features,1QCjgRff7EzAtIUlOpWSJV,spotify:track:1QCjgRff7EzAtIUlOpWSJV,https://api.spotify.com/v1/tracks/1QCjgRff7EzAtIUlOpWSJV,https://api.spotify.com/v1/audio-analysis/1QCjgRff7EzAtIUlOpWSJV,276496,4
653,0.791,0.545,2,-10.726,1,0.037,0.0371,0.851,0.145,0.416,117.96,audio_features,2QoNSCfgounwEieEn1OUyE,spotify:track:2QoNSCfgounwEieEn1OUyE,https://api.spotify.com/v1/tracks/2QoNSCfgounwEieEn1OUyE,https://api.spotify.com/v1/audio-analysis/2QoNSCfgounwEieEn1OUyE,178998,4
654,0.759,0.728,9,-6.087,0,0.0475,0.0211,0.867,0.151,0.703,121.976,audio_features,0MDFROWqATWoPm1WLwXs23,spotify:track:0MDFROWqATWoPm1WLwXs23,https://api.spotify.com/v1/tracks/0MDFROWqATWoPm1WLwXs23,https://api.spotify.com/v1/audio-analysis/0MDFROWqATWoPm1WLwXs23,295173,4
655,0.798,0.688,7,-6.529,1,0.0616,0.00378,0.579,0.0859,0.17,122.994,audio_features,0i0NoPAngjvHJfJMcmKtMx,spotify:track:0i0NoPAngjvHJfJMcmKtMx,https://api.spotify.com/v1/tracks/0i0NoPAngjvHJfJMcmKtMx,https://api.spotify.com/v1/audio-analysis/0i0NoPAngjvHJfJMcmKtMx,401951,4
656,0.813,0.645,6,-10.465,0,0.0448,0.00137,0.486,0.0828,0.747,124.996,audio_features,1ZYMfaDlaigLdi7hJgpxdX,spotify:track:1ZYMfaDlaigLdi7hJgpxdX,https://api.spotify.com/v1/tracks/1ZYMfaDlaigLdi7hJgpxdX,https://api.spotify.com/v1/audio-analysis/1ZYMfaDlaigLdi7hJgpxdX,435920,4
657,0.688,0.406,11,-10.658,0,0.0513,0.0024,0.858,0.106,0.424,119.998,audio_features,3ZhJiN9awjN3RVjCl2wzl3,spotify:track:3ZhJiN9awjN3RVjCl2wzl3,https://api.spotify.com/v1/tracks/3ZhJiN9awjN3RVjCl2wzl3,https://api.spotify.com/v1/audio-analysis/3ZhJiN9awjN3RVjCl2wzl3,402102,4
658,0.49,0.842,2,-7.809,1,0.0478,0.000998,0.541,0.0828,0.0384,121.014,audio_features,1VJLHdCq3HtSVjvj1DU2Cw,spotify:track:1VJLHdCq3HtSVjvj1DU2Cw,https://api.spotify.com/v1/tracks/1VJLHdCq3HtSVjvj1DU2Cw,https://api.spotify.com/v1/audio-analysis/1VJLHdCq3HtSVjvj1DU2Cw,468100,4
659,0.801,0.794,2,-14.058,1,0.0465,0.00077,0.941,0.122,0.0943,120.001,audio_features,2fRpBH0X04zi9ptCajWDAr,spotify:track:2fRpBH0X04zi9ptCajWDAr,https://api.spotify.com/v1/tracks/2fRpBH0X04zi9ptCajWDAr,https://api.spotify.com/v1/audio-analysis/2fRpBH0X04zi9ptCajWDAr,496001,4
660,0.7,0.742,7,-7.628,0,0.0324,0.0304,0.321,0.133,0.578,122.01,audio_features,3qcwqE8ZrkoK2zvDPVczMn,spotify:track:3qcwqE8ZrkoK2zvDPVczMn,https://api.spotify.com/v1/tracks/3qcwqE8ZrkoK2zvDPVczMn,https://api.spotify.com/v1/audio-analysis/3qcwqE8ZrkoK2zvDPVczMn,180748,4
661,0.496,0.61,2,-11.031,1,0.216,0.00571,0.904,0.099,0.0385,179.741,audio_features,4quAMNUqe6ZOyzzY5aCGmA,spotify:track:4quAMNUqe6ZOyzzY5aCGmA,https://api.spotify.com/v1/tracks/4quAMNUqe6ZOyzzY5aCGmA,https://api.spotify.com/v1/audio-analysis/4quAMNUqe6ZOyzzY5aCGmA,397722,3
662,0.651,0.691,1,-9.776,1,0.0335,0.000178,0.926,0.115,0.178,122.998,audio_features,0CoN8uri3A0tQz56g25cXj,spotify:track:0CoN8uri3A0tQz56g25cXj,https://api.spotify.com/v1/tracks/0CoN8uri3A0tQz56g25cXj,https://api.spotify.com/v1/audio-analysis/0CoN8uri3A0tQz56g25cXj,299415,4
663,0.593,0.881,10,-9.937,0,0.044,0.000531,0.772,0.0976,0.341,119.991,audio_features,4aAFObrQTlqvcRgwViXofl,spotify:track:4aAFObrQTlqvcRgwViXofl,https://api.spotify.com/v1/tracks/4aAFObrQTlqvcRgwViXofl,https://api.spotify.com/v1/audio-analysis/4aAFObrQTlqvcRgwViXofl,402125,4
664,0.732,0.709,6,-9.944,0,0.0375,0.114,0.764,0.09,0.532,119.998,audio_features,6HmUobqcMJAYAZUIiUdtNF,spotify:track:6HmUobqcMJAYAZUIiUdtNF,https://api.spotify.com/v1/tracks/6HmUobqcMJAYAZUIiUdtNF,https://api.spotify.com/v1/audio-analysis/6HmUobqcMJAYAZUIiUdtNF,419480,4
665,0.519,0.926,1,-8.371,1,0.0383,3.33e-05,0.919,0.355,0.483,130.011,audio_features,2x41910OuQRMjt9OLdbTB3,spotify:track:2x41910OuQRMjt9OLdbTB3,https://api.spotify.com/v1/tracks/2x41910OuQRMjt9OLdbTB3,https://api.spotify.com/v1/audio-analysis/2x41910OuQRMjt9OLdbTB3,236308,4
666,0.828,0.659,8,-9.903,1,0.0442,0.000633,0.859,0.0512,0.347,116.973,audio_features,4ae7kOsYM7CQqljNqMQ4lN,spotify:track:4ae7kOsYM7CQqljNqMQ4lN,https://api.spotify.com/v1/tracks/4ae7kOsYM7CQqljNqMQ4lN,https://api.spotify.com/v1/audio-analysis/4ae7kOsYM7CQqljNqMQ4lN,287179,4
667,0.727,0.653,7,-11.536,1,0.0482,0.0726,0.244,0.16,0.0424,120.018,audio_features,4ZxdIXCycwS16uEaO4Mlby,spotify:track:4ZxdIXCycwS16uEaO4Mlby,https://api.spotify.com/v1/tracks/4ZxdIXCycwS16uEaO4Mlby,https://api.spotify.com/v1/audio-analysis/4ZxdIXCycwS16uEaO4Mlby,214047,4
668,0.65,0.523,6,-10.214,1,0.0474,0.48,0.874,0.103,0.226,118.028,audio_features,3ALHaVVwwoVcDDxBE8IGej,spotify:track:3ALHaVVwwoVcDDxBE8IGej,https://api.spotify.com/v1/tracks/3ALHaVVwwoVcDDxBE8IGej,https://api.spotify.com/v1/audio-analysis/3ALHaVVwwoVcDDxBE8IGej,362187,4
669,0.646,0.779,4,-10.793,0,0.0423,0.000542,0.821,0.112,0.127,122.0,audio_features,70ofkwt6aIb4bPQ51OQMQO,spotify:track:70ofkwt6aIb4bPQ51OQMQO,https://api.spotify.com/v1/tracks/70ofkwt6aIb4bPQ51OQMQO,https://api.spotify.com/v1/audio-analysis/70ofkwt6aIb4bPQ51OQMQO,371897,4
670,0.774,0.854,0,-8.115,1,0.0662,0.00402,0.883,0.0534,0.879,122.0,audio_features,3xOakNqh7MJRN5e43HPIIV,spotify:track:3xOakNqh7MJRN5e43HPIIV,https://api.spotify.com/v1/tracks/3xOakNqh7MJRN5e43HPIIV,https://api.spotify.com/v1/audio-analysis/3xOakNqh7MJRN5e43HPIIV,384694,4
671,0.671,0.796,3,-5.734,0,0.0751,0.123,0.0,0.0846,0.815,120.992,audio_features,0qGrGaA27FZlEAbR4RgZ4X,spotify:track:0qGrGaA27FZlEAbR4RgZ4X,https://api.spotify.com/v1/tracks/0qGrGaA27FZlEAbR4RgZ4X,https://api.spotify.com/v1/audio-analysis/0qGrGaA27FZlEAbR4RgZ4X,190413,4
672,0.855,0.554,5,-7.846,0,0.0425,0.0143,0.197,0.0847,0.516,119.984,audio_features,6UI8wXwobLMmDDpZIkyg6P,spotify:track:6UI8wXwobLMmDDpZIkyg6P,https://api.spotify.com/v1/tracks/6UI8wXwobLMmDDpZIkyg6P,https://api.spotify.com/v1/audio-analysis/6UI8wXwobLMmDDpZIkyg6P,452059,4
673,0.568,0.776,8,-9.112,1,0.0307,0.0157,0.388,0.0904,0.389,121.003,audio_features,3t6YRAebaWeWHitQ05ZQZj,spotify:track:3t6YRAebaWeWHitQ05ZQZj,https://api.spotify.com/v1/tracks/3t6YRAebaWeWHitQ05ZQZj,https://api.spotify.com/v1/audio-analysis/3t6YRAebaWeWHitQ05ZQZj,200331,4
674,0.692,0.745,6,-7.785,0,0.0519,0.00184,0.879,0.131,0.302,122.015,audio_features,1Rh8OSTma2g6BdfBYXiTrq,spotify:track:1Rh8OSTma2g6BdfBYXiTrq,https://api.spotify.com/v1/tracks/1Rh8OSTma2g6BdfBYXiTrq,https://api.spotify.com/v1/audio-analysis/1Rh8OSTma2g6BdfBYXiTrq,242295,4
675,0.719,0.789,1,-5.637,0,0.0495,0.0447,0.582,0.0665,0.404,119.989,audio_features,6WxnJNfi8eAejiaOta4ZES,spotify:track:6WxnJNfi8eAejiaOta4ZES,https://api.spotify.com/v1/tracks/6WxnJNfi8eAejiaOta4ZES,https://api.spotify.com/v1/audio-analysis/6WxnJNfi8eAejiaOta4ZES,266583,4
676,0.692,0.626,0,-11.242,1,0.0375,0.704,0.815,0.0776,0.629,123.001,audio_features,01lmT0ZADxpIl3yj6PU6fL,spotify:track:01lmT0ZADxpIl3yj6PU6fL,https://api.spotify.com/v1/tracks/01lmT0ZADxpIl3yj6PU6fL,https://api.spotify.com/v1/audio-analysis/01lmT0ZADxpIl3yj6PU6fL,176339,4
677,0.805,0.814,1,-11.577,0,0.0586,0.00108,0.867,0.0836,0.428,115.993,audio_features,2ThG4Dzj9ixJ4K4tu8YWun,spotify:track:2ThG4Dzj9ixJ4K4tu8YWun,https://api.spotify.com/v1/tracks/2ThG4Dzj9ixJ4K4tu8YWun,https://api.spotify.com/v1/audio-analysis/2ThG4Dzj9ixJ4K4tu8YWun,364149,4
678,0.648,0.766,2,-10.181,0,0.0336,0.000899,0.24,0.0851,0.562,118.974,audio_features,0SPYo0XYEKiwvmagdXWx4k,spotify:track:0SPYo0XYEKiwvmagdXWx4k,https://api.spotify.com/v1/tracks/0SPYo0XYEKiwvmagdXWx4k,https://api.spotify.com/v1/audio-analysis/0SPYo0XYEKiwvmagdXWx4k,202000,4
679,0.646,0.877,10,-6.626,1,0.036,0.00152,0.328,0.111,0.0923,115.991,audio_features,38egoE8v0NMDddPqCrkpLm,spotify:track:38egoE8v0NMDddPqCrkpLm,https://api.spotify.com/v1/tracks/38egoE8v0NMDddPqCrkpLm,https://api.spotify.com/v1/audio-analysis/38egoE8v0NMDddPqCrkpLm,306952,4
680,0.799,0.62,4,-11.0,0,0.0756,0.00186,0.887,0.121,0.221,121.99,audio_features,1DNlRY7c2QE42fQ6tuhgq8,spotify:track:1DNlRY7c2QE42fQ6tuhgq8,https://api.spotify.com/v1/tracks/1DNlRY7c2QE42fQ6tuhgq8,https://api.spotify.com/v1/audio-analysis/1DNlRY7c2QE42fQ6tuhgq8,275068,4
681,0.639,0.738,4,-14.844,0,0.0395,0.0253,0.903,0.076,0.157,120.003,audio_features,4E3Apny0CCwjA2gPjWBLHH,spotify:track:4E3Apny0CCwjA2gPjWBLHH,https://api.spotify.com/v1/tracks/4E3Apny0CCwjA2gPjWBLHH,https://api.spotify.com/v1/audio-analysis/4E3Apny0CCwjA2gPjWBLHH,498128,4
682,0.751,0.686,6,-11.824,1,0.0645,0.000867,0.89,0.0599,0.406,122.026,audio_features,27tW9TTL6rDlkcW89SfgvH,spotify:track:27tW9TTL6rDlkcW89SfgvH,https://api.spotify.com/v1/tracks/27tW9TTL6rDlkcW89SfgvH,https://api.spotify.com/v1/audio-analysis/27tW9TTL6rDlkcW89SfgvH,268256,4
683,0.669,0.843,8,-8.046,0,0.0308,0.00694,0.732,0.0643,0.207,125.002,audio_features,0Y5OUH7CHROQr8TKmX7R1W,spotify:track:0Y5OUH7CHROQr8TKmX7R1W,https://api.spotify.com/v1/tracks/0Y5OUH7CHROQr8TKmX7R1W,https://api.spotify.com/v1/audio-analysis/0Y5OUH7CHROQr8TKmX7R1W,477628,4
684,0.857,0.438,5,-13.442,0,0.067,0.521,0.894,0.0771,0.843,117.998,audio_features,6QlZqzPpTb0GNjtnsKWL2z,spotify:track:6QlZqzPpTb0GNjtnsKWL2z,https://api.spotify.com/v1/tracks/6QlZqzPpTb0GNjtnsKWL2z,https://api.spotify.com/v1/audio-analysis/6QlZqzPpTb0GNjtnsKWL2z,294458,4
685,0.807,0.943,8,-6.497,0,0.0389,0.00047,0.923,0.303,0.967,125.999,audio_features,4igk3dvNWZeMePQo1Xqpj2,spotify:track:4igk3dvNWZeMePQo1Xqpj2,https://api.spotify.com/v1/tracks/4igk3dvNWZeMePQo1Xqpj2,https://api.spotify.com/v1/audio-analysis/4igk3dvNWZeMePQo1Xqpj2,341500,4
686,0.727,0.642,1,-10.606,1,0.042,0.0147,0.883,0.114,0.213,122.988,audio_features,3rL438KqG4sczGY2ElbluH,spotify:track:3rL438KqG4sczGY2ElbluH,https://api.spotify.com/v1/tracks/3rL438KqG4sczGY2ElbluH,https://api.spotify.com/v1/audio-analysis/3rL438KqG4sczGY2ElbluH,437540,4
687,0.924,0.628,4,-6.662,1,0.0629,0.00305,0.0298,0.0953,0.217,122.006,audio_features,38CcKXqgvCECLdfpbyHOHW,spotify:track:38CcKXqgvCECLdfpbyHOHW,https://api.spotify.com/v1/tracks/38CcKXqgvCECLdfpbyHOHW,https://api.spotify.com/v1/audio-analysis/38CcKXqgvCECLdfpbyHOHW,360000,4
688,0.697,0.631,7,-11.335,1,0.0391,0.00196,0.866,0.134,0.0828,113.511,audio_features,3i5VvOMMWBnQXfAt0QFekk,spotify:track:3i5VvOMMWBnQXfAt0QFekk,https://api.spotify.com/v1/tracks/3i5VvOMMWBnQXfAt0QFekk,https://api.spotify.com/v1/audio-analysis/3i5VvOMMWBnQXfAt0QFekk,315553,4
689,0.78,0.504,7,-8.976,1,0.0948,9.94e-05,0.927,0.0332,0.608,123.005,audio_features,0Ywyp2r9ViDefoZR10tGj5,spotify:track:0Ywyp2r9ViDefoZR10tGj5,https://api.spotify.com/v1/tracks/0Ywyp2r9ViDefoZR10tGj5,https://api.spotify.com/v1/audio-analysis/0Ywyp2r9ViDefoZR10tGj5,333493,4
690,0.44,0.654,1,-9.212,1,0.0744,0.0247,0.589,0.113,0.756,164.07,audio_features,1FC909ieY6lAD7U4pz6Hvl,spotify:track:1FC909ieY6lAD7U4pz6Hvl,https://api.spotify.com/v1/tracks/1FC909ieY6lAD7U4pz6Hvl,https://api.spotify.com/v1/audio-analysis/1FC909ieY6lAD7U4pz6Hvl,366829,4
691,0.684,0.596,5,-8.936,0,0.0471,0.13,0.224,0.0857,0.372,122.997,audio_features,743kiRweiU8koOnwMDvtlo,spotify:track:743kiRweiU8koOnwMDvtlo,https://api.spotify.com/v1/tracks/743kiRweiU8koOnwMDvtlo,https://api.spotify.com/v1/audio-analysis/743kiRweiU8koOnwMDvtlo,380500,4
692,0.707,0.714,4,-7.491,0,0.0474,0.00011,0.805,0.095,0.17,121.012,audio_features,3OOsTZKQS2UdpcJuV2Km54,spotify:track:3OOsTZKQS2UdpcJuV2Km54,https://api.spotify.com/v1/tracks/3OOsTZKQS2UdpcJuV2Km54,https://api.spotify.com/v1/audio-analysis/3OOsTZKQS2UdpcJuV2Km54,432875,4
693,0.729,0.844,1,-9.153,1,0.0431,0.115,0.936,0.0914,0.0691,121.02,audio_features,0GwH21q4oNdHmJiOFkl2HO,spotify:track:0GwH21q4oNdHmJiOFkl2HO,https://api.spotify.com/v1/tracks/0GwH21q4oNdHmJiOFkl2HO,https://api.spotify.com/v1/audio-analysis/0GwH21q4oNdHmJiOFkl2HO,555573,4
694,0.789,0.876,9,-9.785,0,0.0325,0.463,0.843,0.0828,0.374,119.998,audio_features,2t77dSAshWuQXFW2F8ojmG,spotify:track:2t77dSAshWuQXFW2F8ojmG,https://api.spotify.com/v1/tracks/2t77dSAshWuQXFW2F8ojmG,https://api.spotify.com/v1/audio-analysis/2t77dSAshWuQXFW2F8ojmG,483200,4
695,0.677,0.601,1,-8.521,1,0.0645,0.00373,0.888,0.103,0.149,125.025,audio_features,1eQbOWSsul9lHNs3celmLx,spotify:track:1eQbOWSsul9lHNs3celmLx,https://api.spotify.com/v1/tracks/1eQbOWSsul9lHNs3celmLx,https://api.spotify.com/v1/audio-analysis/1eQbOWSsul9lHNs3celmLx,263520,4
696,0.711,0.84,2,-8.128,0,0.0401,0.00518,0.87,0.271,0.682,124.004,audio_features,6jtAB7NxKWSa80H3JYukFD,spotify:track:6jtAB7NxKWSa80H3JYukFD,https://api.spotify.com/v1/tracks/6jtAB7NxKWSa80H3JYukFD,https://api.spotify.com/v1/audio-analysis/6jtAB7NxKWSa80H3JYukFD,488983,4
697,0.746,0.828,10,-8.389,0,0.0458,0.0034,0.407,0.0521,0.186,119.988,audio_features,3YV7ImEdD2moA9ZALYFbu1,spotify:track:3YV7ImEdD2moA9ZALYFbu1,https://api.spotify.com/v1/tracks/3YV7ImEdD2moA9ZALYFbu1,https://api.spotify.com/v1/audio-analysis/3YV7ImEdD2moA9ZALYFbu1,377031,4
698,0.597,0.755,1,-7.341,0,0.0336,0.000135,0.885,0.205,0.114,120.036,audio_features,49GpUfc9M09eGET6yBJUAj,spotify:track:49GpUfc9M09eGET6yBJUAj,https://api.spotify.com/v1/tracks/49GpUfc9M09eGET6yBJUAj,https://api.spotify.com/v1/audio-analysis/49GpUfc9M09eGET6yBJUAj,246000,4
699,0.605,0.592,5,-7.454,0,0.2,0.208,0.0335,0.208,0.71,113.893,audio_features,02Rkxh2Sq3c5GNzkk2lCTw,spotify:track:02Rkxh2Sq3c5GNzkk2lCTw,https://api.spotify.com/v1/tracks/02Rkxh2Sq3c5GNzkk2lCTw,https://api.spotify.com/v1/audio-analysis/02Rkxh2Sq3c5GNzkk2lCTw,208375,4
700,0.807,0.855,7,-7.001,0,0.062,0.000201,0.836,0.072,0.0575,127.016,audio_features,7yAqzJAp6RaOtiDL4MgKzx,spotify:track:7yAqzJAp6RaOtiDL4MgKzx,https://api.spotify.com/v1/tracks/7yAqzJAp6RaOtiDL4MgKzx,https://api.spotify.com/v1/audio-analysis/7yAqzJAp6RaOtiDL4MgKzx,546791,4
701,0.801,0.823,5,-8.312,0,0.045,0.00185,0.899,0.0563,0.37,123.011,audio_features,3ZZS140AxSe6O9MdL3tiOA,spotify:track:3ZZS140AxSe6O9MdL3tiOA,https://api.spotify.com/v1/tracks/3ZZS140AxSe6O9MdL3tiOA,https://api.spotify.com/v1/audio-analysis/3ZZS140AxSe6O9MdL3tiOA,408000,4
702,0.781,0.81,11,-6.69,0,0.101,0.0189,0.461,0.133,0.634,120.245,audio_features,45ls6TMum6GwAFIsstwJJ6,spotify:track:45ls6TMum6GwAFIsstwJJ6,https://api.spotify.com/v1/tracks/45ls6TMum6GwAFIsstwJJ6,https://api.spotify.com/v1/audio-analysis/45ls6TMum6GwAFIsstwJJ6,513160,4
